"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2017-01-01",966.7,NA,968.9,"2017-01-01 09:23",964.8,"2017-01-01 15:16",19.6,24.3,"2017-01-01 13:50",16.6,"2017-01-01 07:22",NA,66,49,"2017-01-01 10:41",0.8,120,5.2,102,"2017-01-01 02:00",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-02",966.2,NA,968.5,"2017-01-02 09:00",964.7,"2017-01-02 15:21",17.7,23.6,"2017-01-02 12:01",12.6,"2017-01-02 07:37",NA,74,49,"2017-01-02 11:35",0.5,115,5.5,271,"2017-01-02 13:38",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-03",965.3,NA,967.3,"2017-01-03 09:24",963,"2017-01-03 14:47",17.7,22.5,"2017-01-03 13:49",14.3,"2017-01-03 06:58",NA,80,66,"2017-01-03 00:50",0.7,59,9.5,351,"2017-01-03 14:47",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-04",963.9,NA,965.6,"2017-01-04 09:02",962.2,"2017-01-04 13:25",17.8,24,"2017-01-04 13:36",13.5,"2017-01-04 05:11",NA,88,68,"2017-01-04 12:53",0.6,1,5,253,"2017-01-04 13:27",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-05",963.1,NA,964.8,"2017-01-05 09:59",961.2,"2017-01-05 15:00",17.7,22.1,"2017-01-05 12:53",14.8,"2017-01-05 01:50",NA,87,71,"2017-01-05 12:55",0.4,257,4,274,"2017-01-05 12:02",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-06",962.1,NA,963.8,"2017-01-06 08:47",960.3,"2017-01-06 15:29",17.7,22.4,"2017-01-06 12:16",15,"2017-01-06 04:01",NA,91,73,"2017-01-06 13:26",0.4,261,4.1,243,"2017-01-06 13:41",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-07",960.2,NA,962.1,"2017-01-07 09:18",958,"2017-01-07 14:59",18.3,23,"2017-01-07 13:29",15.8,"2017-01-07 22:55",NA,88,66,"2017-01-07 13:25",0.4,294,5.8,249,"2017-01-07 09:03",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-08",960.5,NA,962.2,"2017-01-08 09:22",958.1,"2017-01-08 14:48",17.1,20.9,"2017-01-08 14:20",14.3,"2017-01-08 23:36",NA,87,75,"2017-01-08 14:22",0.4,1,5.2,317,"2017-01-08 14:21",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-09",963.1,NA,965.1,"2017-01-09 08:58",961.4,"2017-01-09 00:35",14.2,17.9,"2017-01-09 12:21",11.4,"2017-01-09 23:51",NA,83,68,"2017-01-09 13:33",1,69,6.9,325,"2017-01-09 12:08",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2017-01-10",964.7,NA,966.9,"2017-01-10 09:18",963,"2017-01-10 14:58",14.8,20.7,"2017-01-10 14:56",10,"2017-01-10 05:09",NA,79,57,"2017-01-10 13:21",0.5,317,5.7,328,"2017-01-10 11:37",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
