"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2017-01-01",1019.4,1020.6,1022,"2017-01-01 07:44",1016.9,"2017-01-01 15:11",22.3,27.3,"2017-01-01 13:34",17.9,"2017-01-01 23:44",15.4,65,55,"2017-01-01 13:06",2.9,70,9.2,90,"2017-01-01 05:31",0,0,0,"",0,"","6.0",56.8,10.22,20.8,3,NA,"",1
"2017-01-02",1018.9,1020.2,1021.2,"2017-01-02 08:49",1017.2,"2017-01-02 15:21",20.8,26.2,"2017-01-02 12:24",16.6,"2017-01-02 04:10",15.4,71,60,"2017-01-02 11:58",1.6,80,7.1,80,"2017-01-02 23:07",0,0,0,"",0,"","5.3",50.1,10.11,15.3,-0.5,NA,"",2
"2017-01-03",1018.9,1020.2,1021.2,"2017-01-03 09:30",1017.5,"2017-01-03 14:05",20.8,21.9,"2017-01-03 13:35",19.9,"2017-01-03 06:52",16.5,76,70,"2017-01-03 00:01",3,70,9.9,90,"2017-01-03 18:00",2.5,4.4,1,"2017-01-03 07:28",1.5,"2017-01-03 06:31","0.0",0,2.94,12.8,-0.5,NA,"",7.9
"2017-01-04",1016.2,1017.5,1018.5,"2017-01-04 08:34",1013.9,"2017-01-04 14:22",22.9,26.7,"2017-01-04 13:50",18.8,"2017-01-04 07:24",17.1,70,60,"2017-01-04 16:00",2.8,70,11.2,80,"2017-01-04 12:36",0,0,0,"",0,"","4.6",43.4,9.53,19.5,2.8,NA,"",2.3
"2017-01-05",1015.3,1016.5,1017.1,"2017-01-05 09:07",1013.1,"2017-01-05 14:30",21.5,25.6,"2017-01-05 12:58",18.1,"2017-01-05 05:40",16.6,74,63,"2017-01-05 13:26",1,200,4.7,40,"2017-01-05 13:56",0,0,0,"",0,"","0.8",7.5,6.98,8.5,1.2,NA,"",4.8
"2017-01-06",1014.4,1015.6,1016.4,"2017-01-06 08:53",1012.2,"2017-01-06 15:13",21.9,25.5,"2017-01-06 11:33",19.1,"2017-01-06 02:20",17.1,74,64,"2017-01-06 11:31",1.6,70,7.1,80,"2017-01-06 12:10",NA,1.8,NA,"2017-01-06 22:42",NA,"2017-01-06 22:10","0.7",6.6,4.81,8.4,-1.1,NA,"",8.8
"2017-01-07",1012.1,1013.3,1013.9,"2017-01-07 09:50",1009.4,"2017-01-07 14:58",22.2,26.2,"2017-01-07 12:35",20.1,"2017-01-07 06:38",17.6,75,63,"2017-01-07 13:25",1,260,5.9,190,"2017-01-07 12:10",NA,0.8,NA,"2017-01-07 00:20",NA,"2017-01-07 00:20","1.4",13.2,7.9,7.9,1.9,NA,"",9
"2017-01-08",1013.3,1014.6,1015.6,"2017-01-08 22:48",1011.3,"2017-01-08 13:56",20.1,22.4,"2017-01-08 10:52",18.6,"2017-01-08 23:51",15.5,75,70,"2017-01-08 13:52",1.8,70,9.2,80,"2017-01-08 16:55",NA,0.6,NA,"2017-01-08 11:55",NA,"2017-01-08 11:55","0.0",0,2.86,10.5,-2,NA,"",9.4
"2017-01-09",1017.6,1018.9,1019.4,"2017-01-09 08:50",1015.4,"2017-01-09 00:01",17.7,18.6,"2017-01-09 00:01",16.7,"2017-01-09 18:13",11.7,68,64,"2017-01-09 22:17",3.2,70,10.2,60,"2017-01-09 16:55",0,0,0,"",0,"","0.0",0,2.74,12,1.9,NA,"",9.8
"2017-01-10",1018.9,1020.2,1021.1,"2017-01-10 09:15",1016.4,"2017-01-10 15:13",18.7,21.5,"2017-01-10 13:54",16.7,"2017-01-10 02:40",11.9,65,61,"2017-01-10 13:53",3.5,70,11.7,10,"2017-01-10 17:03",0,0,0,"",0,"","5.5",51.7,11.84,13.5,3,NA,"",6.4
